10	51188188	51249921
10	51358091	51371186
10	51387591	51394110
10	51395194	51404303
10	51456947	51478804
10	51500082	51618963
10	51622000	51689561
10	51696775	51727751
10	51731808	51767383
10	51827415	51870032
10	51882440	52058909
10	52079720	52141206
10	52218344	52276175
10	52285349	52302654
10	52343211	52390394
10	52401054	52459483
10	52463530	52564807
10	52705104	52713691
10	52743983	52902012
10	52987467	53120524
10	53123523	53159628
10	53202944	53227708
10	53257490	53391393
10	53428678	53443014
10	53568231	53707340
10	53714152	53775410
10	53780498	53851447
10	53856576	53946098
10	53958025	54127639
10	54146838	54187168
10	54189848	54197373
10	54204320	54211091
10	54288583	54345236
10	54378200	54402205
10	54412022	54424215
10	54441095	54441498
10	54471499	54512103
10	54532727	54598009
10	54881498	54921386
10	54994579	55045065
10	55061859	55096373
10	55165834	55187576
10	55268462	55482337
10	55486006	55877226
10	55890156	55905773
10	55910080	55911459
10	55938461	55994810
10	56340242	56597305
10	56601513	56658860
10	56737632	56737666
10	56854556	56986784
10	57063814	57071681
10	57076076	57137527
10	57157161	57472585
10	57571288	57580463
10	57600360	57713910
10	57738144	58040570
10	58184168	58276853
10	58308334	58476945
10	58509288	59108856
10	59141097	59190600
10	59196224	59255883
10	59310338	59310797
10	59319198	59338842
10	59489011	59504266
10	59536113	59580054
10	59595219	59609137
10	59683896	59765090
10	59791833	59937640
10	59943362	59949390
10	59950966	60678067
10	60683883	61795425
10	62197218	62298192
10	62310984	62326753
10	62761201	62869791
10	62883056	63812156
10	63823105	64240638
10	64245672	64440345
10	64669610	64754812
10	64758623	64766404
10	64770829	64901729
10	64903931	65270342
10	65272424	65403264
10	65413482	65442795
10	65445312	65538350
10	65625060	65639331
10	65644433	65740802
10	65758753	65816093
10	65820272	66000269
10	66029517	66201757
10	66203669	66362524
10	66384358	66660108
10	66937054	67134773
10	67434215	67554351
10	67568701	67585751
10	67590267	67711685
10	67735536	67860024
10	67896508	67989001
10	68014259	68151419
10	68158504	68237366
10	68356616	68415846
10	68502915	68513009
10	68660129	68677350
10	68686858	68735961
10	68920569	68939970
10	68974929	68975270
10	69055590	69073001
10	69301366	69991990
10	70008265	70058968
10	70060050	70522905
10	70543786	70925481
10	70929505	71208675
10	71234598	71253825
10	71304769	71304771
10	71322020	71343312
10	71370147	71381470
10	71398247	71462800
10	71512132	71524900
10	71538051	71579039
10	71612394	71645573
10	71658902	71708801
10	71717585	71741637
10	71791373	71818553
10	71856661	71937189
10	72083729	72095640
10	72103720	72209460
10	72214615	72238884
10	72280089	72346671
10	72357922	72361501
10	72388465	72388609
10	72395657	72399298
10	72547739	72587059
10	72606235	72665102
10	72667426	72768328
10	72777576	72797256
10	72816350	72818041
10	72866376	72921181
10	73098999	73143747
10	73148989	73155350
10	73205721	73267206
10	73268335	73614222
10	73615520	73805276
10	73806347	73946242
10	73947704	73950537
10	73951999	73996353
10	73998662	74111527
10	74115043	74530025
10	74533836	74620526
10	74681974	74751193
10	74754606	74818369
10	74845823	75074326
10	75087609	75232504
10	75234824	75262015
10	75356332	75407550
10	75409416	75412767
10	75447731	75523153
10	75594147	75927886
10	75942448	76001172
10	76007793	76108546
10	76109687	76823057
10	76824531	76980976
10	76983814	77018759
10	77033374	77043308
10	77053922	77063688
10	77086118	77087079
10	77139587	77168471
10	77179307	77237304
10	77486381	77566652
10	77637158	77702546
10	77714621	77723823
10	77724910	77745049
10	77760538	77808621
10	77820845	77878872
10	78124454	78171833
10	78174940	78771561
10	78791232	78870726
10	78883092	78962847
10	79045361	79049755
10	79117991	79139317
10	79182511	79273593
10	79275412	79516924
10	79521220	79539352
10	79540713	79565546
10	79664239	79669011
10	79670093	79701929
10	79734346	79734613
10	79746903	79760291
10	79820893	79836581
10	80040194	80057769
10	80086140	80087932
10	80113630	80125469
10	80157179	80203484
10	80257657	80304670
10	80312646	80349637
10	80498212	80585706
10	80612804	80619032
10	80639534	80757025
10	80768113	80809227
10	80813244	80945347
10	80979895	81030568
10	81032185	81075287
10	81089735	81293759
10	81470125	81480281
10	81481347	81527056
10	81529681	81578957
10	81580499	81630273
10	81656983	81657480
10	81667892	81754492
10	81757112	82055991
10	82057035	82138069
10	82284071	82476885
10	82482489	82485185
10	82599690	83071781
10	83073217	83150746
10	83157695	83332143
10	83348047	83530339
10	83782656	83833187
10	83834564	83852365
10	83889546	83941894
10	83950905	84007623
10	84034314	84081866
10	84112554	84272029
10	84281499	84457506
10	84513239	84536729
10	84569451	84622486
10	84625346	84681050
10	84695024	84800259
10	84806722	84844332
10	85088295	85163388
10	85166089	85232639
10	85234015	85450899
10	85464920	85603629
10	85633258	85634561
10	85640701	85683329
10	85713110	85752446
10	85757346	85822277
10	85852580	85853628
10	86233090	86258460
10	86260784	86273869
10	86352579	86400198
10	86534145	86679325
10	86735540	86746336
10	86769742	86904448
10	86911121	86913569
10	86970508	86984253
10	86992250	87221866
10	87323680	87336108
10	87341906	87348697
10	87350540	87378972
10	87388535	87428446
10	87432558	87449964
10	87457783	87477434
10	87481530	87524138
10	87528456	87542229
10	87551139	87559227
10	87569603	87583667
10	87604981	87612084
10	87614365	87628486
10	87635814	87639017
10	87667226	87691831
10	87749502	87765013
10	87801648	87858269
10	87859931	87863780
10	87866011	87869144
10	87872446	87878163
10	87880603	87888044
10	87891388	87910230
10	87911460	87920518
10	87949996	87955542
10	87961350	87974944
10	87980881	88009262
10	88014524	88039949
10	88042013	88093790
10	88095235	88117213
10	88120053	88120423
10	88123090	88174641
10	88175890	88177029
10	88208378	88231499
10	88238677	88243191
10	88246784	88256535
10	88262286	88271476
10	88277091	88277191
10	88289286	88302696
10	88312377	88354802
10	88440965	88451135
10	88454531	88463905
10	88468544	88470200
10	88473451	88474436
10	88483168	88488255
10	88490923	88496702
10	88499979	88502832
10	88506530	88523445
10	88560497	88565812
10	88567207	88582976
10	88588209	88591367
10	88602292	88611848
10	88655215	88655600
10	88677280	88678197
10	88689594	88694811
10	88699226	88710697
10	88724547	88733445
10	88738656	88784359
10	88839967	88840927
10	88842033	88843945
10	88854887	88857815
10	88861073	88880280
10	88902440	88904268
10	88906270	88906352
10	88916184	88939199
10	88941238	88942065
10	88945168	88963081
10	88965238	88966546
10	88969636	88971410
10	88981856	88994663
10	88996336	88998205
10	89001828	89016453
10	89084877	89085239
10	89108900	89109278
10	89127740	89129765
10	89139053	89145628
10	89148568	89164325
10	89167101	89167829
10	89169469	89213722
10	89229334	89229567
10	89238656	89242881
10	89246882	89251667
10	89268431	89275388
10	89286607	89289845
10	89296133	89296972
10	89298613	89327795
10	89332088	89334181
10	89336841	89338882
10	89340671	89340963
10	89346952	89349061
10	89350833	89351631
10	89354796	89360299
10	89402584	89478349
10	89502456	89540252
10	89548049	89555083
10	89559669	89567551
10	89569510	89576231
10	89592917	89656195
10	89657525	89688320
10	89694022	89694324
10	89696941	89753951
10	89757136	89761036
10	89762253	89799263
10	89982522	90016952
10	90019649	90039983
10	90048231	90055457
10	90062812	90067444
10	90073881	90073937
10	90080508	90087207
10	90095662	90112557
10	90120153	90122012
10	90132851	90159765
11	90164430	4901
11	44553	63212
11	64336	83688
11	120103	121667
11	135591	167098
11	192370	204855
11	231238	250829
11	313387	327606
11	338991	341240
11	353692	374260
11	375622	376246
11	378894	380470
11	388474	403259
11	415609	441598
11	511231	521442
11	525316	559734
11	586963	649034
11	684793	690683
11	728559	739879
11	743158	764968
11	767397	777339
11	797789	823904
11	833365	893036
11	923344	926411
11	942299	945762
11	961623	974381
11	987047	988161
11	990852	993649
11	1004266	1005554
11	1007138	1048780
11	1061359	1067996
11	1104832	1120744
11	1137355	1137738
11	1196628	1200460
11	1217145	1239438
11	1240655	1247044
11	1251128	1258484
11	1383297	1387561
11	1399542	1407957
11	1418511	1426546
11	1487493	1541300
11	1576996	1593105
11	1604814	1618801
11	1754343	1766869
11	1770785	1770848
11	1783381	1802999
11	1927754	1930789
11	1933651	1935171
11	1955767	1956616
11	2012456	2025590
11	2162269	2170718
11	2176632	2223689
11	2313448	2315527
11	2322080	2330021
11	2362475	2368487
11	2382007	2553567
11	2555669	2572598
11	2577123	2582028
11	2583404	2664399
11	2673892	2686126
11	2689516	2728739
11	2755702	2798287
11	2800530	2818113
11	2839904	2859724
11	2862019	2871195
11	2893911	2900055
11	2901251	2909785
11	2939232	2966554
11	2970492	2975836
11	3004642	3011170
11	3012868	3023804
11	3061262	3088114
11	3219424	3266785
11	3379800	3390938
11	3627130	3782551
11	3788361	3838043
11	3842594	3847072
11	3855747	3856342
11	3857925	3864720
11	3959209	3994376
11	4036682	4060031
11	4065442	4074931
11	4079662	4084434
11	4089461	4129768
11	4132957	4163816
11	4189740	4210911
11	4224421	4233683
11	4240449	4245358
11	4251042	4254512
11	4350736	4361964
11	4380216	4495768
11	4562809	4568311
11	4584127	4584225
11	4648066	4659596
11	4721487	4728156
11	4768089	4770856
11	4873971	4897869
11	5221795	5240523
11	5244189	5298517
11	5303972	5329497
11	5332386	5357739
11	5364786	5387124
11	5408555	5412236
11	5414766	5500910
11	5502227	5515710
11	5516735	5517662
11	5526487	5585364
11	5685883	5688184
11	5710569	5752261
11	5769113	5779265
11	5785979	5803646
11	5810279	5819536
11	5846053	5871240
11	5872664	5910482
11	6052342	6093393
11	6101198	6110263
11	6144863	6278614
11	6281853	6313440
11	6350697	6370132
11	6397173	6556265
11	6562633	6911258
11	6918930	7069840
11	7071312	7191166
11	7194592	7315022
11	7318968	7342838
11	7363610	7382336
11	7414412	7628624
11	7740687	8236478
11	8241307	8470837
11	8473665	8686146
11	8696475	8930371
11	9015392	9035668
11	9040019	9067886
11	9070239	9094105
11	9147471	9163173
11	9187490	9217812
11	9219672	9306407
11	9314851	9463768
11	9476677	9577340
11	9595609	9632544
11	9655547	9829652
11	9831314	9949129
11	9980127	10039499
11	10041962	10306805
11	10312926	10364016
11	10422792	10627564
11	10729804	10761240
11	10862609	10865655
11	10902142	10912697
11	10914307	10945421
11	10961726	10989025
11	11019447	11120865
11	11216411	11248757
11	11257640	11295013
11	11342033	11563114
11	11794217	12069707
11	12072411	12346414
11	12347526	12467815
11	12513228	12518094
11	12529843	12565908
11	12589003	12593585
11	12597957	12601981
11	12697614	12719624
11	12761332	12763754
11	12908685	13058065
11	13075104	13316296
11	13323656	13840964
11	13847576	14350439
11	14358263	14895522
11	15222635	15288439
11	15300686	15303457
11	15785167	15923301
11	15926701	16550046
11	16568655	16752280
11	16849251	16971538
11	16975817	16977206
11	17093343	17551463
11	17575172	18017867
11	18111648	18565937
11	18571957	18733860
11	18768912	18803018
11	18816127	18819440
11	18821540	18967071
11	19069538	19074612
11	19078442	19135437
11	19164139	19222762
11	19226803	19242294
11	19268621	19339937
11	19369976	19390324
11	19433858	19446106
11	19484154	19687560
11	19698695	19739536
11	19845331	19897716
11	19909232	19949201
11	19952282	20084309
11	20090434	20276769
11	20325171	20373128
11	20382267	20459329
11	20590565	20682982
11	20794883	20965647
11	21012134	21065144
11	21067102	21298027
11	21299391	23865740
11	23873618	24061216
11	24065129	24394393
11	24613259	24941111
11	24944560	25472717
11	25474055	26150612
11	26152336	26354277
11	26364825	26889171
11	26895496	27378439
11	27383243	28341812
11	28378335	28652818
11	28814336	28862858
11	28929954	29090234
11	29111924	29582422
11	29587331	29702511
11	29795043	29886155
11	29888198	29909757
11	29955539	30073341
11	30103801	30141316
11	30340206	30400173
11	30413728	30685492
11	30772830	30794603
11	30810363	30893932
11	30896298	30917379
11	30919787	30944324
11	31007716	31033139
11	31072206	31108582
11	31156691	31189013
11	31257118	31259962
11	31331656	31347937
11	31388733	31392829
11	31396302	31396767
11	31414174	31420395
11	31437043	31462926
11	31503042	31559515
11	31562642	31582253
11	31635193	31648479
11	31763464	31870971
11	31922149	32090262
11	32099217	32137158
11	32147634	32223612
11	32388818	32410855
11	32452604	32461308
11	32616625	32850017
11	32859006	32914823
11	33229901	33287184
11	33289955	33456193
11	33472649	33500577
11	33572779	33609179
11	33639096	33666906
11	33668425	33836315
11	33840260	33844510
11	33847677	33860153
11	34087045	34291644
11	34301121	34345674
11	34416027	34600097
11	34601767	34669898
11	34674630	35227429
11	35241645	35280963
11	35286582	35343468
11	35344540	35499199
11	35504645	35624800
11	35643716	35659672
11	35679112	35686375
11	35704066	36068099
11	36086847	36210055
11	36218489	36726293
11	36970820	37463626
11	37525292	37565509
11	37897506	37938061
11	37947916	38004733
11	38067949	38072336
11	38287503	38295908
11	38338901	38355285
11	38366865	38404617
11	38423235	38442155
11	38501043	38504322
11	38582002	38659782
11	38715747	38761307
11	38765820	38766972
11	38770761	38776527
11	38897418	39063918
11	39085487	39096510
11	39108764	39173436
11	39221276	39255673
11	39325132	39358771
11	39364056	39389111
11	39441350	39459101
11	39491112	39668174
11	39758388	39791135
11	39847258	39855457
11	39923400	40033353
11	40036452	40044896
11	40385300	40390830
11	40455366	40456702
11	40558986	40573655
11	40576999	40606206
11	40609120	40766105
11	40771437	40828040
11	40830599	40907872
11	40949286	40980097
11	40982335	40988863
11	41053961	41058899
11	41096256	41440836
11	41451145	41490441
11	41569107	41665604
11	41680541	41750535
11	41772810	41789919
11	41823686	41877571
11	41919913	42091134
11	42106611	42129157
11	42154495	42163643
11	42206220	42239899
11	42287485	42301842
11	42307608	42345112
11	42426322	42449662
11	42469079	42490314
11	42533866	42553808
11	42613934	42849065
11	42878977	42883012
11	42915691	42924043
11	42963930	42964691
11	42979991	43060707
11	43065602	43114770
11	43119139	43145058
11	43146410	43156031
11	43184368	43187537
11	43199005	43222883
11	43259451	43296472
11	43323309	43363363
11	43365126	43426767
11	43431138	43474394
11	43475962	43512811
11	43522045	43560534
11	43579656	43595142
11	43607821	43608477
11	43649553	43649872
11	43712722	44003281
11	44010743	44232410
11	44237614	44721152
11	44732098	45328652
11	45337989	45366512
11	45387959	45619489
11	45620638	47403975
11	47406539	47709792
11	47975722	48704339
11	48711342	49506187
11	49598906	50453608
11	50651759	50722749
11	50734369	50773579
11	50775351	50786200
11	50788261	51314097
11	51316045	51464749
11	51465879	51772427
11	51780394	52202986
11	52267559	52268887
11	52333313	52343313
11	52382948	52391197
11	52467892	52523661
11	52570254	52682946
11	52767685	52790669
11	52837904	52904442
11	52930425	52966148
11	52998908	53055324
11	53088367	53100029
11	53127887	53136104
11	53141227	53150397
11	53162311	53181126
11	53199326	53240600
11	53324753	53350390
11	53362965	53377028
11	53388462	53413700
11	53424411	53443884
11	53459076	53520618
11	53532259	53563301
11	53573531	53609522
11	53622460	53643218
11	53653484	53678372
11	53720635	53764569
11	53796503	53797616
11	53834017	53867048
11	53882985	53901897
11	53917761	53953215
11	53974224	53989450
11	54004187	54030873
11	54049038	54049496
11	54105141	54132997
11	54149288	54174521
11	54178810	54178811
11	54186125	54226333
11	54255170	54264044
11	54265378	54266479
11	54286986	54308110
11	54397176	54416026
11	54453421	54478534
11	54496633	54500401
11	54501561	54511576
11	54516779	54556235
11	54589996	54644044
11	54669790	54695767
11	54711221	54731046
11	54745641	54759471
11	54768071	54789674
11	54791092	54801262
11	54891092	54903617
11	54916192	54964714
11	54997894	55007869
11	55072045	55179776
11	55458373	55636568
11	55670136	55678391
11	55684130	55802406
11	55818061	55884088
11	55885875	55909233
11	56157413	56186248
11	56194601	56521630
11	56541485	56554944
11	56625346	56687771
11	56702144	56718691
11	56725869	56725875
11	56747520	56765432
11	56766619	56782937
11	56784170	56801978
11	56908432	56915464
11	56920418	56929272
11	56938607	56964890
11	56980200	57031019
11	57037996	57255586
11	57301101	57362762
11	57387255	57473039
11	57512574	57609456
11	57624672	57725798
11	57805202	57823665
11	57843444	57844489
11	57853247	57875246
11	57881940	57941555
11	57943931	57950926
11	57952112	58151815
11	58184718	58199620
11	58234952	58240039
11	58294938	58308650
11	58323312	58421518
11	58558598	58569778
11	58577751	58636303
11	58715705	58716363
11	58757473	58760435
11	58808449	58826387
11	58829467	58869235
11	58871889	58879650
11	58892392	59008468
11	59112807	59166548
11	59190666	59246583
11	59378401	59378420
11	59384538	59596428
11	59833978	59877337
11	59897226	59952919
11	59956302	60046008
11	60053144	60084749
11	60204396	60396573
11	60399694	60606044
11	60617556	60627060
11	60628724	61024153
11	61039697	61047667
11	61143588	61208357
11	61241363	61282843
11	61337459	61351921
11	61762616	61868875
11	61934749	61988169
11	62063534	62146173
11	62150734	62256273
11	62267629	62302330
11	62303922	62307759
11	62309771	62346831
11	62353807	62405439
11	62409906	62419577
11	62427502	62427709
11	62429583	62432754
11	62434043	62463054
11	62480687	62500686
11	62523993	62531364
11	62633621	62674650
11	62676938	62732006
11	62743021	62745919
11	62748186	62763990
11	63073742	63092979
11	63158751	63161888
11	63164920	63178988
11	63217402	63248614
11	63303571	63334776
11	63355895	63359675
11	63387219	63416165
11	63444861	63491826
11	63549101	63603414
11	63645257	63655980
11	63659320	63688806
11	63700605	63706193
11	63733322	63795342
11	63871336	63877806
11	63901625	63904849
11	63911893	63915604
11	63927143	64002134
11	64008350	64008400
11	64019902	64135054
11	64303745	64324336
11	64395215	64466413
11	64471197	64471225
11	64555453	64830824
11	64833750	64867230
11	64887984	65260275
11	65278847	65278874
11	65323852	65323864
11	65367431	65405231
11	65436094	65446283
11	65467223	65489119
11	65530353	65619690
11	65624686	65632883
11	65671203	65698735
11	65762795	65782558
11	65793115	65793165
11	65794947	65809194
11	65827380	65856946
11	65887131	65910422
11	65927752	65938463
11	65962741	66021404
11	66024213	66034092
11	66055411	66067164
11	66075576	66075632
11	66087757	66087840
11	66097692	66133929
11	66161426	66165202
11	66200171	66253422
11	66396694	66397222
11	66408364	66431479
11	66432615	66442809
11	66475329	66476381
11	66479510	66524917
11	66542170	66569679
11	66579273	66637052
11	66644712	66754674
11	66758934	66770102
11	66787002	66944032
11	67255880	67330162
11	67363282	67503081
11	67511025	67522712
11	67544614	67571450
11	67572483	67591620
11	67596622	67615327
11	67639605	67650330
11	67667678	67704745
11	67720612	67769718
11	67785997	68043784
11	68067955	68204417
11	68336875	68377609
11	68387605	68493385
11	68568338	68591667
11	68668643	68704175
11	68712589	69175248
11	69327739	69336181
11	69363915	69382570
11	69387800	69388060
11	69392382	69450616
11	69626290	69650408
11	69669939	69670066
11	69687225	69690261
11	69759270	69810959
11	69813202	69825456
11	69843235	69872500
11	69922544	69925668
11	69941727	69949747
11	69973964	70011629
11	70038789	70045005
11	70049322	70052490
11	70070231	70159952
11	70165907	70209820
11	70220435	70246018
11	70249603	70326973
11	70336010	70351287
11	70361923	70472270
11	70478588	70501084
11	70547626	70569849
11	70574621	70619666
11	70654539	70773835
11	70958468	71144731
11	71160013	71323094
11	71363937	71376592
11	71723578	71728290
11	71763610	71984643
11	71985818	72090047
11	72098109	72491543
11	72495470	72518991
11	72522061	73475553
11	73479225	73715124
11	73797320	73853202
11	73861007	73935839
11	73938580	74059739
11	74167366	74190095
11	74364096	74411726
11	74413165	74568124
11	74607685	74670347
11	74709698	74713606
11	75226692	75236012
11	75252645	75322476
11	75339648	75360759
11	75371771	75377182
11	75395648	75402852
11	75414027	75430132
11	75484809	75523278
11	75540082	75563272
11	75594995	75606631
11	75616652	75638522
11	75680806	75710397
11	75715742	75824233
11	75875382	75885737
11	75896062	75908956
11	75953951	75955457
11	75957067	76162871
11	76165181	76346284
11	76433064	76797424
11	76801063	76967985
11	77262916	77669555
11	77941700	78115008
11	78186527	78283183
11	78287268	78297650
11	78399810	78424369
11	78511800	78526430
11	78554206	78616625
11	78617743	78628059
11	78686786	78982357
11	78992341	79001054
11	79006908	79010798
11	79012404	79026337
11	79037515	79045361
11	79056224	79206088
11	79219954	79222700
11	79228613	79246637
11	79259255	79389898
11	79394003	79396593
11	79399987	79460715
11	79464444	79505125
11	79569793	79663453
11	79664950	79962677
11	79966062	80013123
11	80016415	80094547
11	80097843	80187138
11	80198972	80212123
11	80227501	80240754
11	80399095	80406492
11	80431915	80467061
11	80534925	80584531
11	80693209	80699379
11	80713880	80721549
11	80827154	80833740
11	80857069	80926283
11	81013839	81097195
11	81169024	81274579
11	81280789	81315441
11	81319375	81428679
11	81452695	81852437
11	81872004	82196432
11	82217744	82400102
11	82414943	82425478
11	82432673	82436182
11	82444952	82450482
11	82451692	82524946
11	82553497	82560139
11	82614664	82623551
11	82693666	82744534
11	82771766	83034322
11	83047479	83086263
11	83128445	83379185
11	83408706	83570644
11	83607936	83697456
11	83709958	83710291
11	83716309	83883127
11	83886412	84218200
11	84231636	84353728
11	84373817	84417543
11	84418648	84419211
11	84421196	84579146
11	84602628	84663062
11	84670252	84670302
11	84677544	84687019
11	84714314	84714877
